nodes,label,type,id,orig_label,new_id,preds,confidence
terrarealtime3.blogspot.com,-1,url,41075,-1,41075,0,0.8532226
anonymousconservative.com,-1,url,43051,-1,42939,0,0.8531641
medicinacubana.blogspot.com,-1,url,28164,-1,28164,0,0.8527405
militarytechnology.news,-1,url,40941,-1,40941,0,0.8520868
gloobtop.blogspot.com,-1,url,36807,-1,36807,0,0.85195416
stop-angora.fr,-1,url,30209,-1,30209,0,0.85194445
oldnfo.org,-1,url,28237,-1,28237,0,0.8517027
truechallenge.com.au,-1,url,26176,-1,26176,0,0.8515143
zejournal.mobi,-1,url,21616,-1,21616,0,0.85145766
gailyx.com,-1,url,36368,-1,36368,0,0.8513126
middle_americaworldview.blogspot.com,-1,url,43258,-1,43030,0,0.85130864
no-zensur.de,-1,url,38819,-1,38819,0,0.85110015
publikumsrat.blog,-1,url,30783,-1,30783,0,0.851023
tamasidr.eu,-1,url,42330,-1,42330,0,0.85055983
coldfury.com,-1,url,31893,-1,31893,0,0.850556
tankerenemymeteo.blogspot.com,-1,url,40385,-1,40385,0,0.8502703
nuovosensocivico.blogspot.com,-1,url,41992,-1,41992,0,0.85023385
hrdinovesteckou.cz,-1,url,36657,-1,36657,0,0.8502171
theconsciousresistance.com,-1,url,41111,-1,41111,0,0.8498926
maxredline.typepad.com,-1,url,30375,-1,30375,0,0.8493143
worldforjesus.org,-1,url,40735,-1,40735,0,0.84925485
freedert.online,-1,url,30065,-1,30065,0,0.8491366
subvertcentral.com,-1,url,30698,-1,30698,0,0.84911454
lepenseur-lepenseur.blogspot.com,-1,url,16340,-1,16340,0,0.84890074
gnosticobserver.com,-1,url,32636,-1,32636,0,0.84879476
libertyscorner.blog,-1,url,40736,-1,40736,0,0.84876215
resistancechicks.com,-1,url,39443,-1,39443,0,0.848662
joboo1967.blogspot.com,-1,url,43259,-1,43031,0,0.84857726
enoughisenough14.org,-1,url,36917,-1,36917,0,0.8483732
adamfoxie.blogspot.com,-1,url,36372,-1,36372,0,0.84832
newsthud.com,-1,url,31526,-1,31526,0,0.84830767
deutschlandclan.de,-1,url,32159,-1,32159,0,0.8482295
mammatrafficona.blogspot.com,-1,url,29395,-1,29395,0,0.8482209
aurhelio.it,-1,url,42458,-1,42458,0,0.84801704
captivate.fm,-1,url,29553,-1,29553,0,0.84801465
pipstoday.com,-1,url,23965,-1,23965,0,0.8475735
nourishingobscurity.blogspot.com,-1,url,28455,-1,28455,0,0.8474688
247ureports.com,-1,url,38269,-1,38269,0,0.8474542
signals.asia,-1,url,21172,-1,21172,0,0.8473858
levilainpetitcanard.be,-1,url,12646,-1,12646,0,0.84737545
spirite.fr,-1,url,29976,-1,29976,0,0.84723294
heartdisease.news,-1,url,38714,-1,38714,0,0.8469077
portel.pl,-1,url,42182,-1,42182,0,0.84683776
quacking-plums.blogspot.com,-1,url,17759,-1,17759,0,0.8468163
whenwetalkaboutcancer.org,-1,url,18360,-1,18360,0,0.84670484
landdestroyer.blogspot.com,-1,url,36598,-1,36598,0,0.84654105
andromedawaked.blogspot.com,-1,url,41760,-1,41760,0,0.8464554
climaterealists.com,-1,url,42849,-1,42849,0,0.8459536
movimentoroosevelt.com,-1,url,39253,-1,39253,0,0.84583104
surviveinchaos.blogspot.com,-1,url,41258,-1,41258,0,0.8456395
celestialinsight.com.au,-1,url,40565,-1,40565,0,0.8456307
swfa.com,-1,url,21404,-1,21404,0,0.845561
thehollywoodconservative.us,-1,url,27828,-1,27828,0,0.8455186
bahnmops.de,-1,url,24474,-1,24474,0,0.8451644
fangpo1.com,-1,url,39588,-1,39588,0,0.8451566
jabamiah-antinouvelordremondial.blogspot.com,-1,url,30817,-1,30817,0,0.8448527
indynews.org,-1,url,42858,-1,42858,0,0.84483457
sternenlichter2.blogspot.com,-1,url,15034,-1,15034,0,0.84447575
fruimex.blogspot.com,-1,url,42460,-1,42460,0,0.8443627
curmudgeonlyskeptical.blogspot.com,-1,url,36712,-1,36712,0,0.84411496
annotatiunculae.blogspot.com,-1,url,18407,-1,18407,0,0.84399706
theunchained.net,-1,url,30213,-1,30213,0,0.8437358
haus-der-meinung.net,-1,url,38660,-1,38660,0,0.8434166
paginaglobal.blogspot.com,-1,url,32077,-1,32077,0,0.8433269
freemanlc.blogspot.com,-1,url,37571,-1,37571,0,0.8432909
nfscdict.com,-1,url,43247,-1,43022,0,0.84327525
proof-proofpositive.blogspot.com,-1,url,18177,-1,18177,0,0.8430879
textatelier.com,-1,url,24734,-1,24734,0,0.8430023
smokingmirrors.blogspot.com,-1,url,39409,-1,39409,0,0.8428796
bloodsugar.news,-1,url,31931,-1,31931,0,0.84286034
nworeport.me,-1,url,23481,-1,23481,0,0.84273523
nczas.com,-1,url,40707,-1,40707,0,0.8425675
shilohmusings.blogspot.com,-1,url,22753,-1,22753,0,0.8425262
bidd.org.rs,-1,url,40570,-1,40570,0,0.8424408
kundaliniprojet.blogspot.com,-1,url,39210,-1,39210,0,0.84236014
thrasherswheat.org,-1,url,37493,-1,37493,0,0.84214264
helpconsumatori.it,-1,url,38578,-1,38578,0,0.8419555
suzanamiu.blogspot.com,-1,url,43412,-1,43108,0,0.8419273
niburu.co,-1,url,40573,-1,40573,0,0.84168565
globalecho.org,-1,url,26574,-1,26574,0,0.84160435
gongoro.blogspot.com,-1,url,29967,-1,29967,0,0.8413838
sauraplesio.blogspot.com,-1,url,39654,-1,39654,0,0.8412519
childrenshealthdefense.eu,-1,url,38990,-1,38990,0,0.84118205
thereadyline.blogspot.com,-1,url,21513,-1,21513,0,0.84090155
londonreal.tv,-1,url,38663,-1,38663,0,0.84041667
indymedia.ie,-1,url,26144,-1,26144,0,0.8402893
conspiracytruths.co.uk,-1,url,26178,-1,26178,0,0.8398096
suchtmittel.de,-1,url,26603,-1,26603,0,0.8395585
momconfessions.net,-1,url,36660,-1,36660,0,0.83955145
der-ockschter.de,-1,url,18405,-1,18405,0,0.83948225
vmkoil.ru,-1,url,40112,-1,40112,0,0.8394481
rantwomanrsof.blogspot.com,-1,url,28163,-1,28163,0,0.83944136
gunblogblacklist.blogspot.com,-1,url,39723,-1,39723,0,0.83932024
french-news.info,-1,url,40571,-1,40571,0,0.8392504
carmillaonline.com,-1,url,31357,-1,31357,0,0.8389343
frot.co.nz,-1,url,19409,-1,19409,0,0.8387329
murderbydecree.com,-1,url,31059,-1,31059,0,0.8386713
vocidallastrada.org,-1,url,24207,-1,24207,0,0.8384797
fanch-bd.com,-1,url,40348,-1,40348,0,0.8384593
riponrabbithole.com,-1,url,39417,-1,39417,0,0.8379672
climate-science.press,-1,url,24476,-1,24476,0,0.8379405
tytarmy.com,-1,url,16545,-1,16545,0,0.8379021
strangerinajewishworld.blogspot.com,-1,url,16674,-1,16674,0,0.83779734
windows8.myblog.it,-1,url,25532,-1,25532,0,0.83763987
beepworld.de,-1,url,24250,-1,24250,0,0.8375347
roseferro.com,-1,url,21170,-1,21170,0,0.8373405
jutta1.blogspot.com,-1,url,23310,-1,23310,0,0.83728355
rainer-olzem.de,-1,url,31138,-1,31138,0,0.8371393
philialove.com,-1,url,16552,-1,16552,0,0.83685285
cfsmtb.blogspot.com,-1,url,38540,-1,38540,0,0.8368201
mynewroots.org,-1,url,42447,-1,42447,0,0.83661985
jonismuse.blogspot.com,-1,url,31599,-1,31599,0,0.8365558
restinthevine.blogspot.com,-1,url,13912,-1,13912,0,0.8363823
moiraforest04.blogspot.com,-1,url,40603,-1,40603,0,0.8362922
archiefirelamedeer.blogspot.com,-1,url,30215,-1,30215,0,0.83620566
zcodesystem.com,-1,url,41748,-1,41748,0,0.83604074
zwergenrat.de,-1,url,38659,-1,38659,0,0.8359073
rettung-fuer-deutschland.de,-1,url,29488,-1,29488,0,0.83566207
globaleconomyfinancialmarkets.blogspot.com,-1,url,43488,-1,43148,0,0.8356552
worldstar.com,-1,url,40179,-1,40179,0,0.8354625
corfiatiko.blogspot.com,-1,url,43533,-1,43178,0,0.8354327
linkiest.com,-1,url,37774,-1,37774,0,0.8353803
ummah.com,-1,url,30759,-1,30759,0,0.8353566
bayernistfrei.com,-1,url,19338,-1,19338,0,0.83523893
onevsp.com,-1,url,23948,-1,23948,0,0.8349904
amaeta.blogspot.com,-1,url,30214,-1,30214,0,0.83479875
ningizhzidda.blogspot.com,-1,url,30845,-1,30845,0,0.83472425
freudenschaft.net,-1,url,43389,-1,43095,0,0.83467513
pravoslavnabraca.blogspot.com,-1,url,43301,-1,43047,0,0.8345386
patriotunitednews.com,-1,url,39403,-1,39403,0,0.8343091
plus613.net,-1,url,31964,-1,31964,0,0.834197
scenario.press,-1,url,41751,-1,41751,0,0.8341339
tamasidr.com,-1,url,42329,-1,42329,0,0.83401245
changera3.blogspot.com,-1,url,13651,-1,13651,0,0.8339139
zububrothers.com,-1,url,32079,-1,32079,0,0.8339099
kingofkingsjesus.work,-1,url,24129,-1,24129,0,0.833811
sacerdos-viennensis.blogspot.com,-1,url,18404,-1,18404,0,0.8337943
topprepperwebsites.com,-1,url,40861,-1,40861,0,0.83370143
giornalisticamente.net,-1,url,39254,-1,39254,0,0.83323836
shepherdofthegurneys.blogspot.com,-1,url,28167,-1,28167,0,0.8330304
ovarit.com,-1,url,38968,-1,38968,0,0.8326311
selvasorg.blogspot.com,-1,url,31632,-1,31632,0,0.83258146
r-islam.com,-1,url,30753,-1,30753,0,0.8325622
elevenbravotwenty.blogspot.com,-1,url,43515,-1,43168,0,0.8324716
fuerunserezukunft.org,-1,url,18402,-1,18402,0,0.8324436
charlesfrith.blogspot.com,-1,url,42882,-1,42877,0,0.8323453
freeukads.co.uk,-1,url,42166,-1,42166,0,0.83229166
whatifweallcared.blogspot.com,-1,url,39722,-1,39722,0,0.832265
yourblackgossip.blogspot.com,-1,url,36631,-1,36631,0,0.8320355
qanon.fun,-1,url,36659,-1,36659,0,0.83192235
bernward.info,-1,url,14445,-1,14445,0,0.83182824
auriti.blogspot.com,-1,url,39656,-1,39656,0,0.83179635
leibnizgodelaristotle.blogspot.com,-1,url,43714,-1,43266,0,0.8317252
claesjohnson.blogspot.com,-1,url,42065,-1,42065,0,0.8315458
newtrendspublishing.com,-1,url,19417,-1,19417,0,0.83135366
ga-pm.fr,-1,url,31322,-1,31322,0,0.8312018
revenge-yitzhak-kaduri.blogspot.com,-1,url,30319,-1,30319,0,0.8310322
giststudentsblog.blogspot.com,-1,url,27786,-1,27786,0,0.83089024
happyandgay.blogspot.com,-1,url,36371,-1,36371,0,0.8306668
navigate3d.no,-1,url,38291,-1,38291,0,0.8305877
brianrwright.com,-1,url,37495,-1,37495,0,0.83043534
ilnavigatorecurioso.myblog.it,-1,url,25534,-1,25534,0,0.83028376
hanfparade.de,-1,url,26605,-1,26605,0,0.83026737
beloud.com,-1,url,25470,-1,25470,0,0.8302593
cpexposed.com,-1,url,43197,-1,43001,0,0.82996637
zarcoweb.blogspot.com,-1,url,31021,-1,31021,0,0.8297525
vpslearn1234.xyz,-1,url,16548,-1,16548,0,0.8297023
eagerendtimeswatcher.blogspot.com,-1,url,29556,-1,29556,0,0.8296733
medicine-for-research.blogspot.com,-1,url,31602,-1,31602,0,0.82966435
locals.com,-1,url,29524,-1,29524,0,0.82960606
qnotables.com,-1,url,26184,-1,26184,0,0.82954866
chp.ca,-1,url,42037,-1,42037,0,0.8294669
avengerforumz.com,-1,url,29519,-1,29519,0,0.8293026
frontnieuws.com,-1,url,13749,-1,13749,0,0.82924235
nemsisprojectresearch.blogspot.com,-1,url,41123,-1,41123,0,0.8291
complottisti.blogspot.com,-1,url,40389,-1,40389,0,0.82908106
mixerrreviews.blogspot.com,-1,url,16549,-1,16549,0,0.8289428
whatface.co.uk,-1,url,42160,-1,42160,0,0.82890815
gatheringspot.net,-1,url,40564,-1,40564,0,0.82879144
astroanima.blogspot.com,-1,url,41762,-1,41762,0,0.828716
kasbach.blogspot.com,-1,url,39569,-1,39569,0,0.8284896
digitalleaflets.com,-1,url,42161,-1,42161,0,0.8283877
tgvercelli.it,-1,url,39211,-1,39211,0,0.82807714
exiteconomics.blogspot.com,-1,url,43573,-1,43198,0,0.8277394
kitabat.com,-1,url,31551,-1,31551,0,0.82770467
yerushalayim8jerusalem.blogspot.com,-1,url,31549,-1,31549,0,0.8276858
tediummedia.com,-1,url,41892,-1,41892,0,0.82764214
jkpeterson.net,-1,url,39271,-1,39271,0,0.8276224
mylocalpage.co.uk,-1,url,42165,-1,42165,0,0.8273849
puntopress.com,-1,url,39761,-1,39761,0,0.82731396
juveternamore.blogspot.com,-1,url,40687,-1,40687,0,0.8272277
rural-revolution.com,-1,url,39718,-1,39718,0,0.82718486
365advertising.co.uk,-1,url,42163,-1,42163,0,0.82716554
admonster.co.uk,-1,url,42159,-1,42159,0,0.82708126
cultureshiftforlife.com,-1,url,38579,-1,38579,0,0.8270318
localclicks.co.uk,-1,url,42164,-1,42164,0,0.82683784
admonkey.co.uk,-1,url,42162,-1,42162,0,0.82681584
netperles.com,-1,url,30211,-1,30211,0,0.82678777
diogenesmiddlefinger.com,-1,url,21621,-1,21621,0,0.8265319
lasemplicitadellanima.blogspot.com,-1,url,41993,-1,41993,0,0.8265129
omegacanada.win,-1,url,17564,-1,17564,0,0.826354
rorate-caeli.blogspot.com,-1,url,42984,-1,42917,0,0.8262089
freeport1953.com,-1,url,41479,-1,41479,0,0.82616645
utzer.de,-1,url,35889,-1,35889,0,0.8261412
francobrugnola.blogspot.com,-1,url,41229,-1,41229,0,0.826076
onidacruz.com,-1,url,43566,-1,43191,0,0.82606494
spliff.pl,-1,url,26599,-1,26599,0,0.82574266
templerhofiben.blogspot.com,-1,url,14444,-1,14444,0,0.8256902
ichoosecruz.com,-1,url,40178,-1,40178,0,0.82534957
compressamente.blogspot.com,-1,url,29288,-1,29288,0,0.824895
fourby40.blogspot.com,-1,url,27351,-1,27351,0,0.82461965
misteroinlinea.blogspot.com,-1,url,41184,-1,41184,0,0.82455844
remnantrocor.blogspot.com,-1,url,28454,-1,28454,0,0.8244937
killerempathy.blogspot.com,-1,url,38545,-1,38545,0,0.82448244
hanzosrevenge.blogspot.com,-1,url,40189,-1,40189,0,0.8243623
emergency-room-nurse.blogspot.com,-1,url,28165,-1,28165,0,0.824328
informationtechnology.news,-1,url,40940,-1,40940,0,0.8239612
patriziascanu.it,-1,url,29994,-1,29994,0,0.8236746
uniusreiorwarw666imf.blogspot.com,-1,url,30316,-1,30316,0,0.8236115
youngpatriotrising.com,-1,url,39531,-1,39531,0,0.823416
dictigidi.online,-1,url,16550,-1,16550,0,0.82330173
alo.rs,-1,url,39358,-1,39358,0,0.8231888
magneettimedia.com,-1,url,17996,-1,17996,0,0.8231737
lemmy.ca,-1,url,19459,-1,19459,0,0.8230505
fiel-inimigo.blogspot.com,-1,url,39189,-1,39189,0,0.82301503
free-inform.ru,-1,url,41237,-1,41237,0,0.82298416
laterraora.blogspot.com,-1,url,41074,-1,41074,0,0.8229761
lupocattivoblog.com,-1,url,39522,-1,39522,0,0.8229599
guncraft.blogspot.com,-1,url,42403,-1,42403,0,0.8228363
netperla.com,-1,url,30212,-1,30212,0,0.8226582
mediaaccess.hu,-1,url,16449,-1,16449,0,0.82251966
studynowcommentary.blogspot.com,-1,url,29551,-1,29551,0,0.8220991
citybologna.com,-1,url,32108,-1,32108,0,0.82197237
ost-impuls.de,-1,url,38988,-1,38988,0,0.82191837
portaldosanjos.net,-1,url,31056,-1,31056,0,0.82184464
politik-sind-wir.net,-1,url,13746,-1,13746,0,0.8217138
newstechnica.com,-1,url,27674,-1,27674,0,0.8216782
grizzom.blogspot.com,-1,url,17969,-1,17969,0,0.82158273
deazijnpisser.blogspot.com,-1,url,37744,-1,37744,0,0.82152534
espanadaily.com,-1,url,23963,-1,23963,0,0.82148075
ameisenportal.eu,-1,url,41844,-1,41844,0,0.8214663
ufos-disclosure.blogspot.com,-1,url,28453,-1,28453,0,0.82146066
wahlfieber.com,-1,url,39017,-1,39017,0,0.821449
billsblogabout.blogspot.com,-1,url,43534,-1,43179,0,0.8213255
naturamorevolenews.blogspot.com,-1,url,41076,-1,41076,0,0.8212841
lifestylesportsreturn.blogspot.com,-1,url,17758,-1,17758,0,0.8212721
soleniumm.blogspot.com,-1,url,24464,-1,24464,0,0.8211772
petterssonsblogg.se,-1,url,40150,-1,40150,0,0.82103014
orlovs.pp.ru,-1,url,31548,-1,31548,0,0.8208638
konoptikum.cz,-1,url,26604,-1,26604,0,0.820746
goldtadise.com,-1,url,28706,-1,28706,0,0.820585
silgmaris.it,-1,url,43595,-1,43208,0,0.8205186
mondoroverso.blogspot.com,-1,url,29396,-1,29396,0,0.82049984
georgiapacking.org,-1,url,37175,-1,37175,0,0.8202836
jaumeastro.blogspot.com,-1,url,24465,-1,24465,0,0.8201709
swisszeitung.com,-1,url,23971,-1,23971,0,0.820163
finlandweekly.com,-1,url,23962,-1,23962,0,0.8201087
umbvrei.blogspot.com,-1,url,29987,-1,29987,0,0.82002705
marzlovesfreedom.com,-1,url,38872,-1,38872,0,0.8199473
saladin-avoiceinthewilderness.blogspot.com,-1,url,30392,-1,30392,0,0.8198967
atrainwreckinmaxwell.blogspot.com,-1,url,39817,-1,39817,0,0.8191687
thehiphopmag.com,-1,url,40180,-1,40180,0,0.8191095
orgo-net.blogspot.com,-1,url,43251,-1,43024,0,0.81904775
frettin.is,-1,url,43512,-1,43166,0,0.81900173
northerntruthseeker.blogspot.com,-1,url,42479,-1,42479,0,0.8189053
radeon.ru,-1,url,40355,-1,40355,0,0.8188303
staseve.eu,-1,url,19337,-1,19337,0,0.8186686
goonersweb.co.uk,-1,url,27677,-1,27677,0,0.81864786
proske.news,-1,url,18320,-1,18320,0,0.8186102
bazzline.net,-1,url,26831,-1,26831,0,0.8185058
thepatriotfactor.blogspot.com,-1,url,40810,-1,40810,0,0.81837404
wahlfieber.de,-1,url,39018,-1,39018,0,0.8183738
downunder-literatura.blogspot.com,-1,url,38542,-1,38542,0,0.8182735
amanita.at,-1,url,32170,-1,32170,0,0.8182088
fbi-federalbureauofinvestigation.com,-1,url,42775,-1,42775,0,0.81816566
infoslibres.info,-1,url,13648,-1,13648,0,0.8175369
radiofreeredoubt.com,-1,url,42905,-1,42891,0,0.8174973
memoryholeblog.org,-1,url,41477,-1,41477,0,0.81732845
metrobody.blogspot.com,-1,url,36367,-1,36367,0,0.81725127
tricitiesonadime.com,-1,url,38150,-1,38150,0,0.81718755
kingdomxuniusrei.blogspot.com,-1,url,42040,-1,42040,0,0.8171451
israeligaymen.blogspot.com,-1,url,36369,-1,36369,0,0.8170313
panificiochicco.it,-1,url,40390,-1,40390,0,0.8165936
callways.fr,-1,url,31100,-1,31100,0,0.8162907
astrologystudy.blogspot.com,-1,url,40557,-1,40557,0,0.81627846
perquelchemiriguarda.blogspot.com,-1,url,41228,-1,41228,0,0.8162138
mundoaura.blogspot.com,-1,url,24469,-1,24469,0,0.8161854
shaddowcross.blogspot.com,-1,url,18368,-1,18368,0,0.8161442
lesdeqodeurs.fr,-1,url,39102,-1,39102,0,0.81598
medien-luegen.blogspot.com,-1,url,39525,-1,39525,0,0.81588286
dustinsgunblog.blogspot.com,-1,url,21327,-1,21327,0,0.8156097
anybody-want-a-peanut.blogspot.com,-1,url,19883,-1,19883,0,0.8156057
gela-news.de,-1,url,30782,-1,30782,0,0.8155554
documenttruth.com,-1,url,40185,-1,40185,0,0.8154855
decodingsatan.blogspot.com,-1,url,43470,-1,43132,0,0.8154274
riddickro.blogspot.com,-1,url,17979,-1,17979,0,0.81524706
orthopedicresidency.blogspot.com,-1,url,28166,-1,28166,0,0.81523865
paulinchen-ist-allein-zu-haus.blogspot.com,-1,url,39524,-1,39524,0,0.8152367
josemartiflorenciano.blogspot.com,-1,url,42331,-1,42331,0,0.815205
beesbuzz.com,-1,url,38344,-1,38344,0,0.81509423
poprazzi.com,-1,url,18440,-1,18440,0,0.81507844
aakherkhabar.net,-1,url,38903,-1,38903,0,0.8150217
hard-drive.net,-1,url,31949,-1,31949,0,0.81494504
jennyweber.com,-1,url,37751,-1,37751,0,0.81492555
janchen-theologieua.blogspot.com,-1,url,15738,-1,15738,0,0.81475663
newsmix.one,-1,url,39833,-1,39833,0,0.8146908
peoplescube.com,-1,url,31873,-1,31873,0,0.8146318
austriaweekly.com,-1,url,23966,-1,23966,0,0.8143648
wrapva.com,-1,url,18439,-1,18439,0,0.8143214
talkfreethought.org,-1,url,21300,-1,21300,0,0.81424
madratspinster.blogspot.com,-1,url,30097,-1,30097,0,0.81412053
bayourenaissanceman.blogspot.com,-1,url,37972,-1,37972,0,0.814081
fakepolls.news,-1,url,38821,-1,38821,0,0.81402934
itcdapp.com,-1,url,24467,-1,24467,0,0.8139404
cnntopstoriesfeed.blogspot.com,-1,url,41500,-1,41500,0,0.81386983
sumodaily.com,-1,url,23964,-1,23964,0,0.81341785
namelyliberty.com,-1,url,37173,-1,37173,0,0.8134082
kmnovine.com,-1,url,38854,-1,38854,0,0.81320137
net-news-express.com,-1,url,30784,-1,30784,0,0.8131981
bachvietnhan.blogspot.com,-1,url,40423,-1,40423,0,0.8130421
buoneidee.blogspot.com,-1,url,29996,-1,29996,0,0.8128987
ggordonapathykills.blogspot.com,-1,url,38295,-1,38295,0,0.8128973
taketheredpillpeople.com,-1,url,43651,-1,43240,0,0.8128843
conservativecave.com,-1,url,18814,-1,18814,0,0.8128616
ddrzweipunktnull.de,-1,url,23312,-1,23312,0,0.8128376
srrdb.com,-1,url,35830,-1,35830,0,0.81277376
bmonline.no,-1,url,24171,-1,24171,0,0.812772
deutschland-report.de,-1,url,14456,-1,14456,0,0.8126163
worldtruthvideos.website,-1,url,38404,-1,38404,0,0.8124358
strakerenemy.blogspot.com,-1,url,41010,-1,41010,0,0.8124288
bustednuckles.blogspot.com,-1,url,21519,-1,21519,0,0.8121618
belgioioso-rock.it,-1,url,41230,-1,41230,0,0.81209344
heymotard.blogspot.com,-1,url,32107,-1,32107,0,0.81180084
theminutemanblog.com,-1,url,40123,-1,40123,0,0.811467
jilguero.es,-1,url,42904,-1,42890,0,0.81138176
lalettredemh.com,-1,url,40345,-1,40345,0,0.8109622
smoothlikeremy.blogspot.com,-1,url,18444,-1,18444,0,0.81085825
codeforeblog.com,-1,url,38264,-1,38264,0,0.8107614
lapatatinafritta.com,-1,url,39255,-1,39255,0,0.81063026
ccampbell.com,-1,url,36990,-1,36990,0,0.81059456
hellxdespairxdestruction.blogspot.com,-1,url,43636,-1,43230,0,0.8105548
tankerenemy.blogspot.com,-1,url,40391,-1,40391,0,0.8105044
economy01230-6-4.blogspot.com,-1,url,43365,-1,43074,0,0.81041175
4pt.su,-1,url,19336,-1,19336,0,0.8103743
medihealthdme.com,-1,url,40035,-1,40035,0,0.8102319
seteantigoshepta.blogspot.com,-1,url,39621,-1,39621,0,0.8101033
meltingpot56.blogspot.com,-1,url,39686,-1,39686,0,0.81000644
novosti.rs,-1,url,39353,-1,39353,0,0.8099368
cnrmidipyrenees.blogspot.com,-1,url,40344,-1,40344,0,0.8099167
morningsidechurchinc.com,-1,url,29550,-1,29550,0,0.8096959
insikt24.se,-1,url,39644,-1,39644,0,0.80963576
glockforum.net,-1,url,25442,-1,25442,0,0.80959237
governmentslaves.news,-1,url,27846,-1,27846,0,0.809365
preventdiabetes.news,-1,url,41846,-1,41846,0,0.8093635
pro9.co.uk,-1,url,27675,-1,27675,0,0.8092954
buzzanything.com,-1,url,35187,-1,35187,0,0.80913424
uvmedia.org,-1,url,17991,-1,17991,0,0.80912524
nzconservative.blogspot.com,-1,url,37807,-1,37807,0,0.8090256
libreinfo.world,-1,url,37091,-1,37091,0,0.808897
altnews.org,-1,url,23913,-1,23913,0,0.80883235
manova.news,-1,url,24580,-1,24580,0,0.80880094
bioplanet.ee,-1,url,31603,-1,31603,0,0.8088006
lherminerouge.fr,-1,url,26805,-1,26805,0,0.80859286
lhmarketwatch.blogspot.com,-1,url,30391,-1,30391,0,0.8082898
sciamanesimo.com,-1,url,41137,-1,41137,0,0.8082797
joarmaz4.blogspot.com,-1,url,40338,-1,40338,0,0.8081709
urbanslot.blogspot.com,-1,url,40181,-1,40181,0,0.8081629
politics01230-6-4.blogspot.com,-1,url,43366,-1,43075,0,0.8079485
toadlickgames.com,-1,url,31115,-1,31115,0,0.80787563
libertysentinel.org,-1,url,41893,-1,41893,0,0.8078526
nomorefluoriderinsenb.blogspot.com,-1,url,40466,-1,40466,0,0.8078221
bernardlastrologue.blogspot.com,-1,url,40558,-1,40558,0,0.8076794
woodworkz-nation.blogspot.com,-1,url,18447,-1,18447,0,0.8075505
wenublog.com,-1,url,42774,-1,42774,0,0.8074251
pfcchina.org,-1,url,31547,-1,31547,0,0.8073866
nolocreo.com,-1,url,31621,-1,31621,0,0.80723184
sukeshcraft.com,-1,url,40967,-1,40967,0,0.80722785
thedailyfodder.com,-1,url,38976,-1,38976,0,0.8072072
mountaineersports.com,-1,url,40726,-1,40726,0,0.8071685
pentecostalnews.com,-1,url,29868,-1,29868,0,0.8067745
action-sante-bien-etre.fr,-1,url,29158,-1,29158,0,0.80629253
tnm.news,-1,url,29186,-1,29186,0,0.80624616
planetplots.blogspot.com,-1,url,29470,-1,29470,0,0.80606735
posoffice.ink,-1,url,24466,-1,24466,0,0.8060042
discernreport.com,-1,url,13194,-1,13194,0,0.80597687
absolutepromotions.typepad.com,-1,url,29188,-1,29188,0,0.8054267
snippits-and-slappits.blogspot.com,-1,url,26864,-1,26864,0,0.8053442
swissmountainclinic.com,-1,url,26215,-1,26215,0,0.80530345
environment01230-6-4.blogspot.com,-1,url,43367,-1,43076,0,0.8052279
worldanon.com,-1,url,27927,-1,27927,0,0.8052119
sketchesbymary.blogspot.com,-1,url,29554,-1,29554,0,0.8051496
health01230-6-4.blogspot.com,-1,url,43368,-1,43077,0,0.8050045
uuioiu.top,-1,url,24468,-1,24468,0,0.8048843
brucegarrett.com,-1,url,32226,-1,32226,0,0.80445486
